date,price_per_vori_22k,price_per_gram_22k
2022-01-01,46738.1,4007.038751714678
2021-12-31,46731.4,4006.4643347050755
2021-12-30,46421.2,3979.869684499314
2021-12-29,46166.5,3958.033264746228
2021-12-28,46322.9,3971.4420438957477
2021-12-27,46520.0,3988.340192043896
2021-12-26,46706.9,4004.3638545953363
2021-12-25,46533.8,3989.5233196159124
2021-12-24,46530.5,3989.2403978052125
2021-12-23,46592.1,3994.5216049382716
2021-12-22,46737.9,4007.021604938272
2021-12-21,46472.3,3984.2506858710567
2021-12-20,46554.2,3991.272290809328
2021-12-19,46933.0,4023.7482853223596
2021-12-18,46933.0,4023.7482853223596
2021-12-17,46985.0,4028.206447187929
2021-12-16,47042.5,4033.136145404664
2021-12-15,46496.6,3986.3340192043897
2021-12-14,46276.6,3967.4725651577505
2021-12-13,46524.9,3988.7602880658437
2021-12-12,46334.0,3972.393689986283
2021-12-11,46334.0,3972.393689986283
2021-12-10,46330.2,3972.0679012345677
2021-12-09,46114.4,3953.5665294924556
2021-12-08,46237.5,3964.1203703703704
2021-12-07,46235.4,3963.9403292181073
2021-12-06,46012.7,3944.8473936899863
2021-12-05,46048.1,3947.8823731138546
2021-12-04,46048.1,3947.8823731138546
2021-12-03,46089.1,3951.397462277092
2021-12-02,45504.2,3901.2517146776404
2021-12-01,45825.1,3928.763717421125
2021-11-30,45729.7,3920.5847050754455
2021-11-29,46017.4,3945.2503429355284
2021-11-28,46177.5,3958.9763374485597
2021-11-27,46177.5,3958.9763374485597
2021-11-26,46143.6,3956.0699588477364
2021-11-25,45743.4,3921.7592592592596
2021-11-24,45692.3,3917.3782578875175
2021-11-23,45708.4,3918.7585733882033
2021-11-22,46095.7,3951.963305898491
2021-11-21,47089.4,4037.1570644718795
2021-11-20,47089.4,4037.1570644718795
2021-11-19,47153.1,4042.6183127572017
2021-11-18,47293.6,4054.6639231824415
2021-11-17,47513.5,4073.516803840878
2021-11-16,47273.4,4052.9320987654323
2021-11-15,47639.0,4084.2764060356653
2021-11-14,47587.2,4079.835390946502
2021-11-13,47587.2,4079.835390946502
2021-11-12,47567.9,4078.18072702332
2021-11-11,47484.7,4071.0476680384086
2021-11-10,47144.2,4041.855281207133
2021-11-09,46616.9,3996.6478052126204
2021-11-08,46314.7,3970.7390260631
2021-11-07,46297.5,3969.264403292181
2021-11-06,46297.5,3969.264403292181
2021-11-05,46274.0,3967.249657064472
2021-11-04,45886.0,3933.984910836763
2021-11-03,45276.4,3881.7215363511664
2021-11-02,45789.4,3925.7030178326477
2021-11-01,46063.2,3949.1769547325102
2021-10-31,45864.0,3932.098765432099
2021-10-30,45864.0,3932.098765432099
2021-10-29,45874.5,3932.998971193416
2021-10-28,46172.8,3958.573388203018
2021-10-27,46298.8,3969.375857338821
2021-10-26,46154.7,3957.0216049382716
2021-10-25,46519.4,3988.288751714678
2021-10-24,46134.9,3955.3240740740744
2021-10-23,46136.4,3955.45267489712
2021-10-22,46168.3,3958.1875857338823
2021-10-21,45848.7,3930.787037037037
2021-10-20,45839.2,3929.97256515775
2021-10-19,45621.3,3911.291152263375
2021-10-18,45573.0,3907.150205761317
2021-10-17,45462.3,3897.6594650205766
2021-10-16,45462.3,3897.6594650205766
2021-10-15,45545.7,3904.8096707818927
2021-10-14,46269.2,3966.8381344307268
2021-10-13,46307.4,3970.11316872428
2021-10-12,45598.1,3909.3021262002744
2021-10-11,45364.0,3889.2318244170096
2021-10-10,45312.4,3884.8079561042528
2021-10-09,45312.4,3884.8079561042528
2021-10-08,45229.0,3877.6577503429357
2021-10-07,45097.1,3866.349451303155
2021-10-06,45268.1,3881.0099451303154
2021-10-05,45045.2,3861.8998628257887
2021-10-04,45240.2,3878.6179698216733
2021-10-03,44806.3,3841.4180384087795
2021-10-02,44806.3,3841.4180384087795
2021-10-01,44764.1,3837.8000685871057
2021-09-30,44760.3,3837.4742798353914
2021-09-29,44027.9,3774.6827846364886
2021-09-28,44129.4,3783.3847736625517
2021-09-27,44320.5,3799.7685185185187
2021-09-26,44346.3,3801.9804526748976
2021-09-25,44346.3,3801.9804526748976
2021-09-24,44251.0,3793.810013717421
2021-09-23,44290.0,3797.1536351165983
2021-09-22,44780.8,3839.23182441701
2021-09-21,44929.0,3851.9375857338823
2021-09-20,44626.7,3826.020233196159
2021-09-19,44378.2,3804.7153635116597
2021-09-18,44378.2,3804.7153635116597
2021-09-17,44287.6,3796.9478737997256
2021-09-16,44279.5,3796.2534293552812
2021-09-15,45234.8,3878.1550068587107
2021-09-14,45643.1,3913.1601508916324
2021-09-13,45288.3,3882.7417695473255
2021-09-12,45113.6,3867.764060356653
2021-09-11,45113.6,3867.764060356653
2021-09-10,45129.0,3869.0843621399176
2021-09-09,45301.3,3883.8563100137176
2021-09-08,45299.8,3883.7277091906726
2021-09-07,45180.2,3873.4739368998626
2021-09-06,45761.8,3923.3367626886147
2021-09-05,45791.9,3925.917352537723
2021-09-04,45791.9,3925.917352537723
2021-09-03,45806.5,3927.1690672153636
2021-09-02,45370.8,3889.8148148148152
2021-09-01,45437.6,3895.5418381344307
2021-08-31,45468.1,3898.156721536351
2021-08-30,45554.8,3905.589849108368
2021-08-29,45837.5,3929.8268175582994
2021-08-28,45837.5,3929.8268175582994
2021-08-27,45896.2,3934.8593964334705
2021-08-26,45613.4,3910.6138545953363
2021-08-25,45542.2,3904.509602194787
2021-08-24,45909.2,3935.9739368998626
2021-08-23,45905.1,3935.622427983539
2021-08-22,45454.3,3896.973593964335
2021-08-21,45423.8,3894.3587105624147
2021-08-20,45446.6,3896.3134430727023
2021-08-19,45488.8,3899.931412894376
2021-08-18,45547.4,3904.9554183813443
2021-08-17,45562.0,3906.207133058985
2021-08-16,45499.8,3900.8744855967084
2021-08-15,45332.5,3886.531207133059
2021-08-14,45332.5,3886.531207133059
2021-08-13,45291.7,3883.0332647462274
2021-08-12,44708.8,3833.058984910837
2021-08-11,44613.0,3824.845679012346
2021-08-10,44154.0,3785.4938271604938
2021-08-09,44220.7,3791.2122770919063
2021-08-08,45088.4,3865.6035665294926
2021-08-07,44924.3,3851.5346364883408
2021-08-06,44872.4,3847.0850480109743
2021-08-05,46026.7,3946.0476680384086
2021-08-04,46143.7,3956.0785322359393
2021-08-03,46123.9,3954.3810013717425
2021-08-02,46271.8,3967.0610425240056
2021-08-01,46308.2,3970.181755829904
2021-07-31,46308.2,3970.181755829904
2021-07-30,46314.1,3970.687585733882
2021-07-29,46595.1,3994.778806584362
2021-07-28,46165.4,3957.938957475995
2021-07-27,46067.7,3949.562757201646
2021-07-26,45914.2,3936.4026063100137
2021-07-25,46047.7,3947.8480795610426
2021-07-24,46047.7,3947.8480795610426
2021-07-23,46019.9,3945.464677640604
2021-07-22,46179.4,3959.139231824417
2021-07-21,46089.0,3951.388888888889
2021-07-20,46319.0,3971.10768175583
2021-07-19,46622.0,3997.085048010974
2021-07-18,46416.3,3979.4495884773664
2021-07-17,46416.3,3979.4495884773664
2021-07-16,46410.7,3978.969478737997
2021-07-15,46795.4,4011.9513031550073
2021-07-14,46705.5,4004.2438271604938
2021-07-13,46324.4,3971.570644718793
2021-07-12,46182.8,3959.43072702332
2021-07-11,46233.4,3963.768861454047
2021-07-10,46233.4,3963.768861454047
2021-07-09,46242.5,3964.5490397805215
2021-07-08,46266.2,3966.5809327846364
2021-07-07,46299.9,3969.470164609054
2021-07-06,46117.8,3953.8580246913584
2021-07-05,45695.4,3917.644032921811
2021-07-04,45694.6,3917.5754458161864
2021-07-03,45694.6,3917.5754458161864
2021-07-02,45714.1,3919.247256515775
2021-07-01,45440.6,3895.799039780521
2021-06-30,45170.7,3872.659465020576
2021-06-29,44882.6,3847.959533607682
2021-06-28,45352.5,3888.2458847736625
2021-06-27,45381.0,3890.6893004115227
2021-06-26,45358.6,3888.7688614540466
2021-06-25,45321.9,3885.622427983539
2021-06-24,45182.4,3873.6625514403295
2021-06-23,45252.1,3879.6382030178324
2021-06-22,45256.1,3879.9811385459534
2021-06-21,45367.8,3889.557613168725
2021-06-20,44902.9,3849.699931412895
2021-06-19,44902.9,3849.699931412895
2021-06-18,44856.2,3845.6961591220847
2021-06-17,45175.7,3873.0881344307268
2021-06-16,46328.3,3971.9050068587107
2021-06-15,46806.8,4012.928669410151
2021-06-14,46890.0,4020.061728395062
2021-06-13,47190.6,4045.8333333333335
2021-06-12,47190.6,4045.8333333333335
2021-06-11,47146.6,4042.0610425240056
2021-06-10,47572.7,4078.5922496570643
2021-06-09,47316.5,4056.627229080933
2021-06-08,47432.6,4066.5809327846364
2021-06-07,47468.3,4069.641632373114
2021-06-06,47326.9,4057.518861454047
2021-06-05,47326.9,4057.518861454047
2021-06-04,47332.9,4058.033264746228
2021-06-03,46909.6,4021.7421124828534
2021-06-02,47790.3,4097.247942386832
2021-06-01,47493.1,4071.7678326474625
2021-05-31,47460.0,4068.9300411522636
2021-05-30,47309.2,4056.0013717421125
2021-05-29,47309.2,4056.0013717421125
2021-05-28,47315.2,4056.5157750342933
2021-05-27,47364.3,4060.7253086419755
2021-05-26,47288.2,4054.2009602194785
2021-05-25,47479.4,4070.593278463649
2021-05-24,47129.5,4040.5949931412897
2021-05-23,47063.5,4034.9365569272977
2021-05-22,47063.5,4034.9365569272977
2021-05-21,47038.1,4032.7589163237312
2021-05-20,47051.2,4033.882030178326
2021-05-19,47022.1,4031.3871742112483
2021-05-18,46895.9,4020.5675582990402
2021-05-17,46915.2,4022.222222222222
2021-05-16,46367.4,3975.257201646091
2021-05-15,46367.4,3975.257201646091
2021-05-14,46329.1,3971.9735939643347
2021-05-13,46066.9,3949.494170096022
2021-05-12,46033.9,3946.664951989026
2021-05-11,46277.4,3967.541152263375
2021-05-10,46343.3,3973.1910150891636
2021-05-09,46049.6,3948.0109739369
2021-05-08,46049.6,3948.0109739369
2021-05-07,46090.8,3951.5432098765436
2021-05-06,45844.2,3930.401234567901
2021-05-05,45231.7,3877.889231824417
2021-05-04,45040.6,3861.50548696845
2021-05-03,45399.8,3892.3010973936903
2021-05-02,44988.2,3857.0130315500683
2021-05-01,44988.2,3857.0130315500683
2021-04-30,44967.7,3855.25548696845
2021-04-29,45138.0,3869.855967078189
2021-04-28,45467.5,3898.105281207133
2021-04-27,45471.8,3898.473936899863
2021-04-26,45705.7,3918.5270919067216
2021-04-25,45666.7,3915.1834705075444
2021-04-24,45666.7,3915.1834705075444
2021-04-23,45650.3,3913.77743484225
2021-04-22,46003.0,3944.0157750342937
2021-04-21,46384.2,3976.6975308641972
2021-04-20,46017.9,3945.2932098765436
2021-04-19,45522.4,3902.8120713305902
2021-04-18,45432.1,3895.0703017832648
2021-04-17,45440.2,3895.764746227709
2021-04-16,45443.1,3896.0133744855966
2021-04-15,45265.1,3880.752743484225
2021-04-14,44729.8,3834.859396433471
2021-04-13,45034.1,3860.948216735254
2021-04-12,44589.7,3822.8480795610426
2021-04-11,44731.0,3834.962277091907
2021-04-10,44731.0,3834.962277091907
2021-04-09,44698.8,3832.201646090535
2021-04-08,44947.4,3853.5150891632375
2021-04-07,44360.9,3803.232167352538
2021-04-06,43961.7,3769.0072016460904
2021-04-05,43450.1,3725.145747599451
2021-04-04,43720.1,3748.2938957475994
2021-04-03,43720.1,3748.2938957475994
2021-04-02,43720.2,3748.3024691358023
2021-04-01,43471.3,3726.9633058984914
2021-03-31,42908.7,3678.7294238683126
2021-03-30,42396.7,3634.8336762688614
2021-03-29,42725.3,3663.0058299039783
2021-03-28,43077.2,3693.1755829903977
2021-03-27,43077.2,3693.1755829903977
2021-03-26,43096.5,3694.83024691358
2021-03-25,43035.6,3689.6090534979426
2021-03-24,43232.9,3706.5243484224966
2021-03-23,43055.6,3691.323731138546
2021-03-22,43186.2,3702.520576131687
2021-03-21,43394.3,3720.3617969821676
2021-03-20,43394.3,3720.3617969821676
2021-03-19,43322.2,3714.1803840877915
2021-03-18,43298.6,3712.157064471879
2021-03-17,43305.6,3712.7572016460904
2021-03-16,43093.7,3694.5901920438955
2021-03-15,43079.0,3693.3299039780522
2021-03-14,43088.3,3694.127229080933
2021-03-13,43087.5,3694.0586419753085
2021-03-12,42951.0,3682.355967078189
2021-03-11,43013.2,3687.6886145404665
2021-03-10,43028.6,3689.0089163237312
2021-03-09,42951.1,3682.364540466392
2021-03-08,42418.4,3636.6941015089164
2021-03-07,42718.4,3662.41426611797
2021-03-06,42718.4,3662.41426611797
2021-03-05,42658.1,3657.24451303155
2021-03-04,42657.1,3657.15877914952
2021-03-03,43015.8,3687.9115226337453
2021-03-02,43638.4,3741.289437585734
2021-03-01,43305.6,3712.7572016460904
2021-02-28,43815.0,3756.4300411522636
2021-02-27,43815.0,3756.4300411522636
2021-02-26,43720.6,3748.3367626886147
2021-02-25,44349.4,3802.246227709191
2021-02-24,44652.7,3828.2493141289438
2021-02-23,44838.3,3844.1615226337453
2021-02-22,44933.6,3852.331961591221
2021-02-21,44429.4,3809.104938271605
2021-02-20,44427.6,3808.9506172839506
2021-02-19,44329.3,3800.5229766803845
2021-02-18,44214.4,3790.672153635117
2021-02-17,44284.9,3796.7163923182443
2021-02-16,44909.0,3850.2229080932784
2021-02-15,45340.4,3887.2085048010977
2021-02-14,45458.5,3897.3336762688614
2021-02-13,45458.5,3897.3336762688614
2021-02-12,45313.9,3884.9365569272977
2021-02-11,45524.3,3902.9749657064476
2021-02-10,46027.1,3946.081961591221
2021-02-09,45952.8,3939.711934156379
2021-02-08,45910.8,3936.1111111111113
2021-02-07,45320.9,3885.536694101509
2021-02-06,45320.9,3885.536694101509
2021-02-05,45246.7,3879.1752400548694
2021-02-04,44951.4,3853.8580246913584
2021-02-03,45804.2,3926.971879286694
2021-02-02,45955.9,3939.977709190672
2021-02-01,46674.0,4001.543209876543
2021-01-31,46258.0,3965.877914951989
2021-01-30,46258.3,3965.9036351165983
2021-01-29,46287.9,3968.4413580246915
2021-01-28,46096.2,3952.0061728395062
2021-01-27,46140.8,3955.8299039780527
2021-01-26,46341.1,3973.0024005486966
2021-01-25,46465.3,3983.6505486968454
2021-01-24,46459.3,3983.136145404664
2021-01-23,46459.3,3983.136145404664
2021-01-22,46503.4,3986.917009602195
2021-01-21,46815.0,4013.6316872427983
2021-01-20,46768.6,4009.6536351165983
2021-01-19,46206.0,3961.41975308642
2021-01-18,46161.3,3957.587448559671
2021-01-17,45879.6,3933.4362139917694
2021-01-16,45859.5,3931.712962962963
2021-01-15,45908.4,3935.905349794239
2021-01-14,46294.7,3969.0243484224966
2021-01-13,46529.1,3989.1203703703704
2021-01-12,46544.4,3990.4320987654323
2021-01-11,46587.1,3994.0929355281205
2021-01-10,46524.0,3988.6831275720165
2021-01-09,46524.0,3988.6831275720165
2021-01-08,46481.9,3985.073731138546
2021-01-07,48356.0,4145.747599451303
2021-01-06,48248.3,4136.514060356653
2021-01-05,48972.7,4198.619684499314
2021-01-04,48692.7,4174.614197530864
2021-01-03,47505.0,4072.7880658436216
2021-01-02,47505.0,4072.7880658436216
2021-01-01,47505.4,4072.8223593964335
2020-12-31,47477.0,4070.3875171467766
2020-12-30,47492.9,4071.7506858710562
2020-12-29,47339.6,4058.60768175583
2020-12-28,47307.9,4055.8899176954733
2020-12-27,47637.9,4084.1820987654323
2020-12-26,47450.2,4068.0898491083676
2020-12-25,47450.2,4068.0898491083676
2020-12-24,47465.2,4069.37585733882
2020-12-23,47412.3,4064.8405349794243
2020-12-22,47291.8,4054.509602194788
2020-12-21,47624.9,4083.0675582990402
2020-12-20,47505.9,4072.865226337449
2020-12-19,47505.9,4072.865226337449
2020-12-18,47448.7,4067.961248285322
2020-12-17,47556.5,4077.2033607681756
2020-12-16,47111.2,4039.026063100137
2020-12-15,46704.7,4004.1752400548694
2020-12-14,46121.3,3954.158093278464
2020-12-13,46564.6,3992.1639231824415
2020-12-12,46564.6,3992.1639231824415
2020-12-11,46511.9,3987.6457475994516
2020-12-10,46438.4,3981.3443072702335
2020-12-09,46468.2,3983.8991769547324
2020-12-08,47342.9,4058.8906035665295
2020-12-07,47078.6,4036.2311385459534
2020-12-06,46548.5,3990.7836076817557
2020-12-05,46548.5,3990.7836076817557
2020-12-04,46513.6,3987.791495198903
2020-12-03,46666.7,4000.9173525377228
2020-12-02,46298.5,3969.3501371742113
2020-12-01,45769.8,3924.022633744856
2020-11-30,45233.3,3878.026406035666
2020-11-29,45359.2,3888.8203017832648
2020-11-28,45359.2,3888.8203017832648
2020-11-27,45345.6,3887.6543209876545
2020-11-26,45835.3,3929.638203017833
2020-11-25,45790.9,3925.831618655693
2020-11-24,45808.7,3927.3576817558296
2020-11-23,46859.9,4017.4811385459534
2020-11-22,47627.8,4083.3161865569277
2020-11-21,47627.8,4083.3161865569277
2020-11-20,47664.9,4086.496913580247
2020-11-19,47422.7,4065.7321673525375
2020-11-18,47662.6,4086.2997256515773
2020-11-17,48193.8,4131.841563786009
2020-11-16,48169.1,4129.723936899863
2020-11-15,48292.6,4140.31207133059
2020-11-14,48292.6,4140.31207133059
2020-11-13,48266.7,4138.091563786008
2020-11-12,48081.3,4122.1965020576135
2020-11-11,47656.7,4085.7938957475994
2020-11-10,47831.1,4100.7458847736625
2020-11-09,47438.6,4067.0953360768176
2020-11-08,49568.9,4249.734224965707
2020-11-07,49568.9,4249.734224965707
2020-11-06,49577.5,4250.471536351166
2020-11-05,49514.5,4245.070301783265
2020-11-04,48377.2,4147.565157750343
2020-11-03,48890.1,4191.538065843622
2020-11-02,48437.3,4152.717764060357
2020-11-01,48170.5,4129.843964334706
2020-10-31,48110.1,4124.665637860082
2020-10-30,48054.2,4119.873113854595
2020-10-29,47755.9,4094.298696844993
2020-10-28,47797.2,4097.83950617284
2020-10-27,48338.3,4144.230109739369
2020-10-26,48300.2,4140.963648834019
2020-10-25,48219.3,4134.027777777778
2020-10-24,48219.3,4134.027777777778
2020-10-23,48219.8,4134.070644718793
2020-10-22,48167.0,4129.5438957476
2020-10-21,48652.6,4171.176268861454
2020-10-20,48154.4,4128.463648834019
2020-10-19,47911.3,4107.621742112483
2020-10-18,47864.8,4103.63511659808
2020-10-17,47864.8,4103.63511659808
2020-10-16,47885.1,4105.375514403292
2020-10-15,48042.9,4118.9043209876545
2020-10-14,47829.3,4100.591563786009
2020-10-13,47693.5,4088.94890260631
2020-10-12,48393.1,4148.928326474623
2020-10-11,48320.8,4142.729766803841
2020-10-10,48320.8,4142.729766803841
2020-10-09,48290.7,4140.149176954732
2020-10-08,47643.1,4084.627914951989
2020-10-07,47513.1,4073.482510288066
2020-10-06,47651.7,4085.3652263374483
2020-10-05,47961.2,4111.899862825789
2020-10-04,47820.8,4099.862825788752
2020-10-03,47820.8,4099.862825788752
2020-10-02,47839.0,4101.423182441701
2020-10-01,47910.4,4107.544581618656
2020-09-30,47671.9,4087.0970507544585
2020-09-29,48012.0,4116.255144032922
2020-09-28,47660.5,4086.119684499314
2020-09-27,47077.6,4036.1454046639233
2020-09-26,47077.6,4036.1454046639233
2020-09-25,47076.3,4036.0339506172845
2020-09-24,47272.0,4052.81207133059
2020-09-23,47157.6,4043.0041152263375
2020-09-22,47956.3,4111.479766803841
2020-09-21,48249.9,4136.651234567901
2020-09-20,49275.9,4224.614197530865
2020-09-19,49275.9,4224.614197530865
2020-09-18,49279.2,4224.897119341564
2020-09-17,49100.2,4209.5507544581615
2020-09-16,49462.1,4240.577846364883
2020-09-15,49356.8,4231.550068587106
2020-09-14,49329.3,4229.192386831276
2020-09-13,48961.5,4197.659465020576
2020-09-12,48961.5,4197.659465020576
2020-09-11,48961.5,4197.659465020576
2020-09-10,49038.2,4204.235253772291
2020-09-09,49025.5,4203.146433470508
2020-09-08,48875.2,4190.260631001372
2020-09-07,48617.5,4168.167009602195
2020-09-06,48593.6,4166.117969821674
2020-09-05,48593.6,4166.117969821674
2020-09-04,48581.1,4165.0462962962965
2020-09-03,48687.5,4174.168381344308
2020-09-02,48817.6,4185.322359396433
2020-09-01,49415.2,4236.556927297668
2020-08-31,49617.9,4253.935185185185
2020-08-30,49301.6,4226.81755829904
2020-08-29,49301.6,4226.81755829904
2020-08-28,49335.7,4229.741083676268
2020-08-27,48872.3,4190.012002743485
2020-08-26,49776.7,4267.549725651577
2020-08-25,49157.3,4214.446159122085
2020-08-24,49028.1,4203.369341563786
2020-08-23,49829.2,4272.0507544581615
2020-08-22,49829.2,4272.0507544581615
2020-08-21,49890.0,4277.263374485597
2020-08-20,50262.1,4309.164951989026
2020-08-19,49909.7,4278.952331961591
2020-08-18,51246.3,4393.544238683128
2020-08-17,50936.3,4366.966735253773
2020-08-16,49959.0,4283.179012345679
2020-08-15,49959.0,4283.179012345679
2020-08-14,49911.7,4279.123799725651
2020-08-13,50174.6,4301.663237311385
2020-08-12,49116.9,4210.982510288066
2020-08-11,49127.2,4211.865569272976
2020-08-10,52060.2,4463.32304526749
2020-08-09,52289.7,4482.998971193416
2020-08-08,52327.9,4486.274005486968
2020-08-07,52306.3,4484.422153635117
2020-08-06,53099.6,4552.434842249657
2020-08-05,52345.8,4487.808641975309
2020-08-04,51914.6,4450.8401920438955
2020-08-03,50999.2,4372.3593964334705
2020-08-02,50765.5,4352.323388203018
2020-08-01,50765.5,4352.323388203018
2020-07-31,50805.1,4355.718449931413
2020-07-30,50184.7,4302.52914951989
2020-07-29,50550.7,4333.907750342935
2020-07-28,50215.0,4305.126886145405
2020-07-27,49737.6,4264.197530864198
2020-07-26,48776.1,4181.764403292181
2020-07-25,48776.1,4181.764403292181
2020-07-24,48800.0,4183.813443072702
2020-07-23,48476.3,4156.061385459534
2020-07-22,47848.8,4102.263374485597
2020-07-21,47085.4,4036.814128943759
2020-07-20,46640.8,3998.6968449931414
2020-07-19,46535.0,3989.6262002743483
2020-07-18,46535.0,3989.6262002743483
2020-07-17,46572.5,3992.84122085048
2020-07-16,46354.2,3974.125514403292
2020-07-15,46724.6,4005.8813443072704
2020-07-14,46794.8,4011.899862825789
2020-07-13,46508.7,3987.3713991769546
2020-07-12,46421.8,3979.921124828533
2020-07-11,46421.8,3979.921124828533
2020-07-10,46415.3,3979.3638545953363
2020-07-09,46501.7,3986.7712620027432
2020-07-08,46528.5,3989.0689300411523
2020-07-07,46191.8,3960.2023319615914
2020-07-06,45745.9,3921.973593964335
2020-07-05,45488.3,3899.8885459533612
2020-07-04,45488.3,3899.8885459533612
2020-07-03,45494.4,3900.411522633745
2020-07-02,45557.1,3905.787037037037
2020-07-01,45904.0,3935.528120713306
2020-06-30,46189.8,3960.030864197531
2020-06-29,45921.3,3937.0113168724283
2020-06-28,45949.0,3939.386145404664
2020-06-27,45949.0,3939.386145404664
2020-06-26,45961.2,3940.432098765432
2020-06-25,45711.3,3919.007201646091
2020-06-24,45921.4,3937.019890260631
2020-06-23,46000.0,3943.7585733882033
2020-06-22,45688.8,3917.078189300412
2020-06-21,45584.5,3908.136145404664
2020-06-20,45584.5,3908.136145404664
2020-06-19,45630.4,3912.0713305898494
2020-06-18,45221.3,3876.9975994513034
2020-06-17,45253.1,3879.723936899863
2020-06-16,45268.8,3881.069958847737
2020-06-15,44962.8,3854.8353909465022
2020-06-14,45151.0,3870.970507544582
2020-06-13,45151.0,3870.970507544582
2020-06-12,45146.7,3870.6018518518517
2020-06-11,45168.4,3872.462277091907
2020-06-10,45136.8,3869.7530864197533
2020-06-09,44440.1,3810.022290809328
2020-06-08,43965.6,3769.341563786008
2020-06-07,43692.8,3745.953360768176
2020-06-06,43692.8,3745.953360768176
2020-06-05,43626.7,3740.2863511659807
2020-06-04,44486.2,3813.974622770919
2020-06-03,43906.7,3764.2918381344307
2020-06-02,44485.3,3813.8974622770925
2020-06-01,45080.3,3864.9091220850482
2020-05-31,44885.3,3848.1910150891636
2020-05-30,44885.3,3848.1910150891636
2020-05-29,44850.8,3845.2331961591226
2020-05-28,44647.9,3827.8377914951993
2020-05-27,44614.0,3824.931412894376
2020-05-26,44405.0,3807.0130315500687
2020-05-25,45027.2,3860.3566529492455
2020-05-24,45284.7,3882.4331275720165
2020-05-23,45284.7,3882.4331275720165
2020-05-22,45260.1,3880.324074074074
2020-05-21,44791.4,3840.1406035665295
2020-05-20,45376.2,3890.277777777778
2020-05-19,45379.6,3890.56927297668
2020-05-18,44988.8,3857.064471879287
2020-05-17,45429.2,3894.8216735253773
2020-05-16,45429.2,3894.8216735253773
2020-05-15,45379.5,3890.5606995884773
2020-05-14,44808.3,3841.5895061728397
2020-05-13,44408.1,3807.278806584362
2020-05-12,43977.4,3770.3532235939647
2020-05-11,44241.6,3793.0041152263375
2020-05-10,44192.9,3788.828875171468
2020-05-09,44174.8,3787.277091906722
2020-05-08,44201.8,3789.591906721537
2020-05-07,44659.7,3828.8494513031546
2020-05-06,44117.5,3782.3645404663926
2020-05-05,44416.0,3807.9561042524006
2020-05-04,44248.4,3793.587105624143
2020-05-03,44131.1,3783.530521262003
2020-05-02,44265.4,3795.044581618656
2020-05-01,44327.8,3800.394375857339
2020-04-30,43650.9,3742.3611111111113
2020-04-29,44334.4,3800.960219478738
2020-04-28,44645.9,3827.6663237311386
2020-04-27,44837.1,3844.0586419753085
2020-04-26,45220.3,3876.9118655692732
2020-04-25,45232.4,3877.9492455418385
2020-04-24,45301.8,3883.899176954733
2020-04-23,45224.3,3877.254801097394
2020-04-22,45026.9,3860.330932784637
2020-04-21,44479.7,3813.4173525377228
2020-04-20,44642.5,3827.374828532236
2020-04-19,44217.7,3790.955075445816
2020-04-18,44217.7,3790.955075445816
2020-04-17,44289.7,3797.1279149519887
2020-04-16,45349.5,3887.988683127572
2020-04-15,45174.4,3872.976680384088
2020-04-14,44999.6,3857.9903978052125
2020-04-13,44950.2,3853.7551440329216
2020-04-12,44039.8,3775.7030178326477
2020-04-11,44039.8,3775.7030178326477
2020-04-10,44030.3,3774.8885459533612
2020-04-09,43914.2,3764.934842249657
2020-04-08,42894.4,3677.5034293552812
2020-04-07,42936.6,3681.1213991769546
2020-04-06,43443.2,3724.5541838134427
2020-04-05,42490.2,3642.849794238683
2020-04-04,42490.2,3642.849794238683
2020-04-03,42544.8,3647.530864197531
2020-04-02,42253.6,3622.5651577503427
2020-04-01,41794.6,3583.213305898491
2020-03-31,40826.0,3500.1714677640603
2020-03-30,41993.1,3600.2314814814813
2020-03-29,41967.3,3598.0195473251033
2020-03-28,41635.6,3569.5816186556926
2020-03-27,41654.6,3571.210562414266
2020-03-26,41782.4,3582.167352537723
2020-03-25,41859.7,3588.7945816186557
2020-03-24,42444.6,3638.940329218107
2020-03-23,40781.4,3496.3477366255147
2020-03-22,38865.3,3332.07304526749
2020-03-21,38865.3,3332.07304526749
2020-03-20,38569.0,3306.6700960219478
2020-03-19,37893.3,3248.7397119341567
2020-03-18,38400.5,3292.223936899863
2020-03-17,38853.0,3331.0185185185187
2020-03-16,38163.3,3271.887860082305
2020-03-15,38825.6,3328.6694101508915
2020-03-14,38825.6,3328.6694101508915
2020-03-13,38509.0,3301.5260631001374
2020-03-12,40051.6,3433.7791495198903
2020-03-11,41644.9,3570.3789437585738
2020-03-10,41593.4,3565.9636488340193
2020-03-09,42818.0,3670.9533607681756
2020-03-08,42523.7,3645.721879286694
2020-03-07,42523.7,3645.721879286694
2020-03-06,42967.6,3683.7791495198903
2020-03-05,42369.8,3632.52743484225
2020-03-04,41375.9,3547.3165294924556
2020-03-03,41106.4,3524.2112482853227
2020-03-02,39734.6,3406.601508916324
2020-03-01,39269.4,3366.718106995885
2020-02-29,39269.4,3366.718106995885
2020-02-28,39242.9,3364.446159122085
2020-02-27,40339.6,3458.470507544582
2020-02-26,40523.9,3474.2712620027437
2020-02-25,40649.4,3485.030864197531
2020-02-24,40951.4,3510.922496570645
2020-02-23,40553.6,3476.81755829904
2020-02-22,40553.6,3476.81755829904
2020-02-21,40586.5,3479.638203017833
